index,name,type1,type2,ability1,ability2,hidden_ability,hp,attack,defense,sp_atk,sp_def,speed,total_stats,legendary,mythical,generation,Smogon_VGC_Usage_2022,Smogon_VGC_Usage_2023,Smogon_VGC_Usage_2024,Worlds_VGC_Usage_2022,Worlds_VGC_Usage_2023,Worlds_VGC_Usage_2024
880,dracozolt,electric,dragon,volt-absorb,hustle,sand-rush,90,100,90,80,70,75,505,FALSE,FALSE,generation-viii,0.06513,0,0,0.1,0,0
881,arctozolt,electric,ice,volt-absorb,static,slush-rush,90,100,90,90,80,55,505,FALSE,FALSE,generation-viii,0.00608,0,0,0,0,0
882,dracovish,water,dragon,water-absorb,strong-jaw,sand-rush,90,90,100,70,80,75,505,FALSE,FALSE,generation-viii,0.29905,0,0,0.04,0,0
883,arctovish,water,ice,water-absorb,ice-body,slush-rush,90,90,100,80,90,55,505,FALSE,FALSE,generation-viii,0.00131,0,0,0,0,0
884,duraludon,steel,dragon,light-metal,heavy-metal,stalwart,70,95,115,120,50,85,535,FALSE,FALSE,generation-viii,0.03485,0,0.03373,0,0,0
884,duraludon-gmax,steel,dragon,light-metal,heavy-metal,stalwart,70,95,115,120,50,85,535,FALSE,FALSE,generation-viii,0,0,0,0,0,0
885,dreepy,dragon,ghost,clear-body,infiltrator,cursed-body,28,60,30,40,30,82,270,FALSE,FALSE,generation-viii,0,0,0,0,0,0
886,drakloak,dragon,ghost,clear-body,infiltrator,cursed-body,68,80,50,60,50,102,410,FALSE,FALSE,generation-viii,0,0,0,0,0,0
887,dragapult,dragon,ghost,clear-body,infiltrator,cursed-body,88,120,75,100,75,142,600,FALSE,FALSE,generation-viii,NA,NA,NA,0.58,1.34,13.74
888,zacian,fairy,No_type,intrepid-sword,No_ability,None,92,120,115,80,115,138,660,TRUE,FALSE,generation-viii,0.00451,0,0.10091,0.04,0,0
888,zacian-crowned,fairy,steel,intrepid-sword,No_ability,None,92,150,115,80,115,148,700,TRUE,FALSE,generation-viii,NA,0,NA,53.65,0,0
889,zamazenta,fighting,No_type,dauntless-shield,No_ability,None,92,120,115,80,115,138,660,TRUE,FALSE,generation-viii,0.01022,0,0.01179,0,0,0
889,zamazenta-crowned,fighting,steel,dauntless-shield,No_ability,None,92,120,140,80,140,128,700,TRUE,FALSE,generation-viii,NA,0,NA,0.19,0,0
890,eternatus,poison,dragon,pressure,No_ability,None,140,85,95,145,95,130,690,TRUE,FALSE,generation-viii,NA,0,0.64711,1.99,0,0
890,eternatus-eternamax,poison,dragon,pressure,No_ability,None,255,115,250,125,250,130,1125,TRUE,FALSE,generation-viii,0,0,0,0,0,0
891,kubfu,fighting,No_type,inner-focus,No_ability,None,60,90,60,53,50,72,385,TRUE,FALSE,generation-viii,0,0,0,0,0,0
892,urshifu-single,fighting,dark,unseen-fist,No_ability,None,100,130,100,63,60,97,550,TRUE,FALSE,generation-viii,NA,NA,NA,0,9.76,0
892,urshifu-rapid,fighting,water,unseen-fist,No_ability,None,100,130,100,63,60,97,550,TRUE,FALSE,generation-viii,NA,NA,NA,3.28,28.86,0
892,urshifu-single-strike-gmax,fighting,dark,unseen-fist,No_ability,None,100,130,100,63,60,97,550,TRUE,FALSE,generation-viii,0,0,0,0,0,0
892,urshifu-rapid-strike-gmax,fighting,water,unseen-fist,No_ability,None,100,130,100,63,60,97,550,TRUE,FALSE,generation-viii,0,0,0,0,0,0
893,zarude,dark,grass,leaf-guard,No_ability,None,105,120,105,70,95,105,600,FALSE,TRUE,generation-viii,0,0,0,0,0,0
893,zarude-dada,dark,grass,leaf-guard,No_ability,None,105,120,105,70,95,105,600,FALSE,TRUE,generation-viii,0,0,0,0,0,0
894,regieleki,electric,No_type,transistor,No_ability,None,80,100,50,100,50,200,580,TRUE,FALSE,generation-viii,NA,NA,0.70705,26.25,0.65,0
895,regidrago,dragon,No_type,dragons-maw,No_ability,None,200,100,50,100,50,80,580,TRUE,FALSE,generation-viii,0.22145,NA,NA,0.04,2.31,0
896,glastrier,ice,No_type,chilling-neigh,No_ability,None,100,145,130,65,110,30,580,TRUE,FALSE,generation-viii,0.6861,NA,0.1538,0.06,0.22,0
897,spectrier,ghost,No_type,grim-neigh,No_ability,None,100,65,60,145,80,130,580,TRUE,FALSE,generation-viii,NA,NA,0.13724,0.29,0.07,0
898,calyrex,psychic,grass,unnerve,No_ability,None,100,80,80,80,80,80,500,TRUE,FALSE,generation-viii,0,0,0.00028,0,0,0
898,calyrex-ice-rider,psychic,ice,as-one-glastrier,No_ability,None,100,165,150,85,130,50,680,TRUE,FALSE,generation-viii,NA,0,NA,14.5,0,0
898,calyrex-shadow-rider,psychic,ghost,as-one-spectrier,No_ability,None,100,85,80,165,100,150,680,TRUE,FALSE,generation-viii,NA,0,NA,16.49,0,0
899,wyrdeer,normal,psychic,intimidate,frisk,sap-sipper,103,105,72,105,75,65,525,FALSE,FALSE,generation-viii,0,0.39539,0.02855,0,0.06,0.04
900,kleavor,bug,rock,swarm,sheer-force,sharpness,70,135,95,45,70,85,500,FALSE,FALSE,generation-viii,0,NA,0.03425,0,0.06,0.09
901,ursaluna,ground,normal,guts,bulletproof,unnerve,130,140,105,45,80,50,550,FALSE,FALSE,generation-viii,0,NA,NA,0,5.3,13.52
901,ursaluna-bloodmoon,ground,normal,minds-eye,No_ability,None,113,70,120,135,65,52,555,FALSE,FALSE,generation-viii,0,NA,NA,0,7.13,12.69
902,basculegion-male,water,ghost,swift-swim,adaptability,mold-breaker,120,112,65,80,75,78,530,FALSE,FALSE,generation-viii,0,NA,0.7011,0,0.19,14.33
902,basculegion-female,water,ghost,swift-swim,adaptability,mold-breaker,120,92,65,100,75,78,530,FALSE,FALSE,generation-viii,0,0.09413,0.01925,0,0,0.09
903,sneasler,fighting,poison,pressure,unburden,poison-touch,80,130,60,40,80,120,510,FALSE,FALSE,generation-viii,0,NA,0.58493,0,0.37,38.21
904,overqwil,dark,poison,poison-point,swift-swim,intimidate,85,115,95,65,65,85,510,FALSE,FALSE,generation-viii,0,0.54256,0.03725,0,0,0.04
905,enamorus-incarnate,fairy,flying,cute-charm,No_ability,contrary,74,115,70,135,80,106,580,TRUE,FALSE,generation-viii,0,NA,0.22936,0,0.26,0
905,enamorus-therian,fairy,flying,overcoat,No_ability,None,74,115,110,135,100,46,580,TRUE,FALSE,generation-viii,0,NA,0.58846,0,0.62,0
906,sprigatito,grass,No_type,overgrow,No_ability,protean,40,61,54,45,45,65,310,FALSE,FALSE,generation-ix,0,0,0,0,0,0
907,floragato,grass,No_type,overgrow,No_ability,protean,61,80,63,60,63,83,410,FALSE,FALSE,generation-ix,0,0,0,0,0,0
908,meowscarada,grass,dark,overgrow,No_ability,protean,76,110,70,81,70,123,530,FALSE,FALSE,generation-ix,0,NA,0.16802,0,0,0.9
909,fuecoco,fire,No_type,blaze,No_ability,unaware,67,45,59,63,40,36,310,FALSE,FALSE,generation-ix,0,0,0,0,0,0
910,crocalor,fire,No_type,blaze,No_ability,unaware,81,55,78,90,58,49,411,FALSE,FALSE,generation-ix,0,0,0,0,0,0
911,skeledirge,fire,ghost,blaze,No_ability,unaware,104,75,100,110,75,66,530,FALSE,FALSE,generation-ix,0,NA,0.05681,0,0,0.09
912,quaxly,water,No_type,torrent,No_ability,moxie,55,65,45,50,45,50,310,FALSE,FALSE,generation-ix,0,0,0,0,0,0
913,quaxwell,water,No_type,torrent,No_ability,moxie,70,85,65,65,60,65,410,FALSE,FALSE,generation-ix,0,0,0,0,0,0
914,quaquaval,water,fighting,torrent,No_ability,moxie,85,120,80,85,75,85,530,FALSE,FALSE,generation-ix,0,0.34212,0.01712,0,0,0.09
915,lechonk,normal,No_type,aroma-veil,gluttony,thick-fat,54,45,40,35,45,35,254,FALSE,FALSE,generation-ix,0,0,0,0,0,0
916,oinkologne,normal,No_type,lingering-aroma,gluttony,thick-fat,110,100,75,59,80,65,489,FALSE,FALSE,generation-ix,0,0,1.00E-05,0,0,0
916,oinkologne-f,normal,No_type,aroma-veil,gluttony,thick-fat,115,90,70,59,90,65,489,FALSE,FALSE,generation-ix,0,0,1.00E-05,0,0,0
917,tarountula,bug,No_type,insomnia,No_ability,stakeout,35,41,45,29,40,20,210,FALSE,FALSE,generation-ix,0,0,0,0,0,0
918,spidops,bug,No_type,insomnia,No_ability,stakeout,60,79,92,52,86,35,404,FALSE,FALSE,generation-ix,0,0.0008,0.00124,0,0,0
919,nymble,bug,No_type,swarm,No_ability,tinted-lens,33,46,40,21,25,45,210,FALSE,FALSE,generation-ix,0,0,0,0,0,0
920,lokix,bug,dark,swarm,No_ability,tinted-lens,71,102,78,52,55,92,450,FALSE,FALSE,generation-ix,0,0.04147,0.00223,0,0,0
921,pawmi,electric,No_type,static,natural-cure,iron-fist,45,50,20,40,25,60,240,FALSE,FALSE,generation-ix,0,0,0,0,0,0
922,pawmo,electric,fighting,volt-absorb,natural-cure,iron-fist,60,75,40,50,40,85,350,FALSE,FALSE,generation-ix,0,0,0,0,0,0
923,pawmot,electric,fighting,volt-absorb,natural-cure,iron-fist,70,115,70,70,60,105,490,FALSE,FALSE,generation-ix,0,NA,0.02016,0,0.04,0.92
924,tandemaus,normal,No_type,run-away,pickup,own-tempo,50,50,45,40,45,75,305,FALSE,FALSE,generation-ix,0,0,0,0,0,0
925,maushold-four,normal,No_type,friend-guard,cheek-pouch,technician,74,75,70,65,75,111,470,FALSE,FALSE,generation-ix,0,NA,0.60788,0,0.52,9.57
925,maushold-three,normal,No_type,friend-guard,cheek-pouch,technician,74,75,70,65,75,111,470,FALSE,FALSE,generation-ix,0,0,0,0,0.07,3.5
926,fidough,fairy,No_type,own-tempo,No_ability,klutz,37,55,70,30,55,65,312,FALSE,FALSE,generation-ix,0,0,0,0,0,0
927,dachsbun,fairy,No_type,well-baked-body,No_ability,aroma-veil,57,80,115,50,80,95,477,FALSE,FALSE,generation-ix,0,0.15557,0.01069,0,0,0
928,smoliv,grass,normal,early-bird,No_ability,harvest,41,35,45,58,51,30,260,FALSE,FALSE,generation-ix,0,0,0,0,0,0
929,dolliv,grass,normal,early-bird,No_ability,harvest,52,53,60,78,78,33,354,FALSE,FALSE,generation-ix,0,0,0,0,0,0
930,arboliva,grass,normal,seed-sower,No_ability,harvest,78,69,90,125,109,39,510,FALSE,FALSE,generation-ix,0,0.28651,0.02878,0,0,0
931,squawkabilly-green-plumage,normal,flying,intimidate,hustle,guts,82,96,51,45,51,92,417,FALSE,FALSE,generation-ix,0,0,0,0,0,0
931,squawkabilly-blue-plumage,normal,flying,intimidate,hustle,guts,82,96,51,45,51,92,417,FALSE,FALSE,generation-ix,0,0,0,0,0,0
931,squawkabilly-yellow-plumage,normal,flying,intimidate,hustle,sheer-force,82,96,51,45,51,92,417,FALSE,FALSE,generation-ix,0,0,0,0,0,0
931,squawkabilly,normal,flying,intimidate,hustle,sheer-force,82,96,51,45,51,92,417,FALSE,FALSE,generation-ix,0,0.05076,0.00686,0,0,0
932,nacli,rock,No_type,purifying-salt,sturdy,clear-body,55,55,75,35,35,25,280,FALSE,FALSE,generation-ix,0,0,0,0,0,0
933,naclstack,rock,No_type,purifying-salt,sturdy,clear-body,60,60,100,35,65,35,355,FALSE,FALSE,generation-ix,0,0,0,0,0,0
934,garganacl,rock,No_type,purifying-salt,sturdy,clear-body,100,100,130,45,90,35,500,FALSE,FALSE,generation-ix,0,NA,0.37378,0,0.19,0.27
935,charcadet,fire,No_type,flash-fire,No_ability,flame-body,40,50,40,50,40,35,255,FALSE,FALSE,generation-ix,0,0,0,0,0,0
936,armarouge,fire,psychic,flash-fire,No_ability,weak-armor,85,60,100,125,80,75,525,FALSE,FALSE,generation-ix,0,NA,NA,0,5.76,2.07
937,ceruledge,fire,ghost,flash-fire,No_ability,weak-armor,75,125,80,60,100,85,525,FALSE,FALSE,generation-ix,0,NA,0.09082,0,0.15,0.9
938,tadbulb,electric,No_type,own-tempo,static,damp,61,31,41,59,35,45,272,FALSE,FALSE,generation-ix,0,0,0,0,0,0
939,bellibolt,electric,No_type,electromorphosis,static,damp,109,64,91,103,83,45,495,FALSE,FALSE,generation-ix,0,0.49754,0.02813,0,0,0
940,wattrel,electric,flying,wind-power,volt-absorb,competitive,40,40,35,55,40,70,280,FALSE,FALSE,generation-ix,0,0,0,0,0,0
941,kilowattrel,electric,flying,wind-power,volt-absorb,competitive,70,70,60,105,60,125,490,FALSE,FALSE,generation-ix,0,0.75108,0.04445,0,0,1.88
942,maschiff,dark,No_type,intimidate,run-away,stakeout,60,78,60,40,51,51,340,FALSE,FALSE,generation-ix,0,0,0,0,0,0
943,mabosstiff,dark,No_type,intimidate,guard-dog,stakeout,80,120,90,60,70,85,505,FALSE,FALSE,generation-ix,0,0.00471,8.00E-05,0,0,0
944,shroodle,poison,normal,unburden,pickpocket,prankster,40,65,35,40,35,75,290,FALSE,FALSE,generation-ix,0,0,0,0,0,0
945,grafaiai,poison,normal,unburden,poison-touch,prankster,63,95,65,80,72,110,485,FALSE,FALSE,generation-ix,0,0.08563,0.02028,0,0,0
946,bramblin,grass,ghost,wind-rider,No_ability,infiltrator,40,65,30,45,35,60,275,FALSE,FALSE,generation-ix,0,0,0,0,0,0
947,brambleghast,grass,ghost,wind-rider,No_ability,infiltrator,55,115,70,80,70,90,480,FALSE,FALSE,generation-ix,0,0.03142,0.08574,0,1.03,0.11
948,toedscool,ground,grass,mycelium-might,No_ability,mycelium-might,40,40,35,50,100,70,335,FALSE,FALSE,generation-ix,0,8.00E-05,0.00016,0,0,0
949,toedscruel,ground,grass,mycelium-might,No_ability,mycelium-might,80,70,65,80,120,100,515,FALSE,FALSE,generation-ix,0,0.26261,0.0115,0,0,0.81
950,klawf,rock,No_type,anger-shell,shell-armor,regenerator,70,100,115,35,55,75,450,FALSE,FALSE,generation-ix,0,0.00087,2.00E-05,0,0,0
951,capsakid,grass,No_type,chlorophyll,insomnia,klutz,50,62,40,62,40,50,304,FALSE,FALSE,generation-ix,0,0,0,0,0,0
952,scovillain,grass,fire,chlorophyll,insomnia,moody,65,108,65,108,65,75,486,FALSE,FALSE,generation-ix,0,0.2182,0.01557,0,0,0
953,rellor,bug,No_type,compound-eyes,No_ability,shed-skin,41,50,60,31,58,30,270,FALSE,FALSE,generation-ix,0,0,0,0,0,0
954,rabsca,bug,psychic,synchronize,No_ability,telepathy,75,50,85,115,100,45,470,FALSE,FALSE,generation-ix,0,0.15032,0.03631,0,0.07,0
955,flittle,psychic,No_type,anticipation,frisk,speed-boost,30,35,30,55,30,75,255,FALSE,FALSE,generation-ix,0,0,0,0,0,0
956,espathra,psychic,No_type,opportunist,frisk,speed-boost,95,60,60,101,60,105,481,FALSE,FALSE,generation-ix,0,NA,0.11137,0,0,0.07
957,tinkatink,fairy,steel,mold-breaker,own-tempo,pickpocket,50,45,45,35,64,58,297,FALSE,FALSE,generation-ix,0,0,0,0,0,0
958,tinkatuff,fairy,steel,mold-breaker,own-tempo,pickpocket,65,55,55,45,82,78,380,FALSE,FALSE,generation-ix,0,0,0,0,0,0
959,tinkaton,fairy,steel,mold-breaker,own-tempo,pickpocket,85,75,77,70,105,94,506,FALSE,FALSE,generation-ix,0,0.88283,0.75995,0,0,0.07
960,wiglett,water,No_type,gooey,rattled,sand-veil,10,55,25,35,25,95,245,FALSE,FALSE,generation-ix,0,0,0,0,0,0
961,wugtrio,water,No_type,gooey,rattled,sand-veil,35,100,50,50,70,120,425,FALSE,FALSE,generation-ix,0,0.00257,0.00134,0,0,0
962,bombirdier,flying,dark,big-pecks,keen-eye,rocky-payload,70,103,85,60,85,82,485,FALSE,FALSE,generation-ix,0,0.01862,0.00145,0,0,0
963,finizen,water,No_type,water-veil,No_ability,water-veil,70,45,40,45,40,75,315,FALSE,FALSE,generation-ix,0,0,0,0,0,0
964,palafin-zero,water,No_type,zero-to-hero,No_ability,zero-to-hero,100,70,72,53,62,100,457,FALSE,FALSE,generation-ix,0,0,0,0,0,0
964,palafin,water,No_type,zero-to-hero,No_ability,zero-to-hero,100,160,97,106,87,100,650,FALSE,FALSE,generation-ix,0,NA,0.2011,0,0.11,0.6
965,varoom,steel,poison,overcoat,No_ability,slow-start,45,70,63,30,45,47,300,FALSE,FALSE,generation-ix,0,0,0,0,0,0
966,revavroom,steel,poison,overcoat,No_ability,filter,80,119,90,54,67,90,500,FALSE,FALSE,generation-ix,0,0.03304,0.00318,0,0,0
967,cyclizar,dragon,normal,shed-skin,No_ability,regenerator,70,95,65,85,65,121,501,FALSE,FALSE,generation-ix,0,0.16547,0.00631,0,0,0
968,orthworm,steel,No_type,earth-eater,No_ability,sand-veil,70,85,145,60,55,65,480,FALSE,FALSE,generation-ix,0,0.42344,0.33401,0,0,0.14
969,glimmet,rock,poison,toxic-debris,No_ability,corrosion,48,35,42,105,60,60,350,FALSE,FALSE,generation-ix,0,0,0,0,0,0
970,glimmora,rock,poison,toxic-debris,No_ability,corrosion,83,55,90,130,81,86,525,FALSE,FALSE,generation-ix,0,NA,NA,0,3.73,1.62
971,greavard,ghost,No_type,pickup,No_ability,fluffy,50,61,60,30,55,34,290,FALSE,FALSE,generation-ix,0,0,0,0,0,0
972,houndstone,ghost,No_type,sand-rush,No_ability,fluffy,72,101,100,50,97,68,488,FALSE,FALSE,generation-ix,0,0.24959,0.05901,0,0,0
973,flamigo,flying,fighting,scrappy,tangled-feet,costar,82,115,74,75,64,90,500,FALSE,FALSE,generation-ix,0,0.18744,0.79832,0,0.07,4.22
974,cetoddle,ice,No_type,thick-fat,snow-cloak,sheer-force,108,68,45,30,40,43,334,FALSE,FALSE,generation-ix,0,0,0,0,0,0
975,cetitan,ice,No_type,thick-fat,slush-rush,sheer-force,170,113,65,45,55,73,521,FALSE,FALSE,generation-ix,0,0.30966,0.01949,0,0.04,0
976,veluza,water,psychic,mold-breaker,No_ability,sharpness,90,102,73,78,65,70,478,FALSE,FALSE,generation-ix,0,0.0017,0.00275,0,0,0
977,dondozo,water,No_type,unaware,oblivious,water-veil,150,100,115,65,65,35,530,FALSE,FALSE,generation-ix,0,NA,NA,0,6.66,8.1
978,tatsugiri-curly,dragon,water,commander,No_ability,storm-drain,68,50,60,120,95,82,475,FALSE,FALSE,generation-ix,0,NA,NA,0,5.04,3.5
978,tatsugiri-droopy,dragon,water,commander,No_ability,storm-drain,68,50,60,120,95,82,475,FALSE,FALSE,generation-ix,0,0,0,0,0.21,0.31
978,tatsugiri-stretchy,dragon,water,commander,No_ability,storm-drain,68,50,60,120,95,82,475,FALSE,FALSE,generation-ix,0,0,0,0,1.01,0.14
979,annihilape,fighting,ghost,vital-spirit,inner-focus,defiant,110,115,80,50,90,90,535,FALSE,FALSE,generation-ix,0,NA,NA,0,1.14,16.8
980,clodsire,poison,ground,poison-point,water-absorb,unaware,130,75,60,45,100,20,430,FALSE,FALSE,generation-ix,0,0.1807,0.04868,0,0,0
981,farigiraf,normal,psychic,cud-chew,armor-tail,sap-sipper,120,90,70,110,70,60,520,FALSE,FALSE,generation-ix,0,NA,NA,0,10.34,2.99
982,dudunsparce-two-segment,normal,No_type,serene-grace,run-away,rattled,125,100,80,85,75,55,520,FALSE,FALSE,generation-ix,0,0,0,0,0,0
982,dudunsparce,normal,No_type,serene-grace,run-away,rattled,125,100,80,85,75,55,520,FALSE,FALSE,generation-ix,0,0.06809,0.03704,0,0,0
983,kingambit,dark,steel,defiant,supreme-overlord,pressure,100,135,120,60,85,50,550,FALSE,FALSE,generation-ix,0,NA,NA,0,9.48,26.78
984,great-tusk,ground,fighting,protosynthesis,No_ability,None,115,131,131,53,53,87,570,FALSE,FALSE,generation-ix,0,NA,0.12689,0,0.21,0
985,scream-tail,fairy,psychic,protosynthesis,No_ability,None,115,65,99,65,115,111,570,FALSE,FALSE,generation-ix,0,NA,0.96318,0,0.37,0
986,brute-bonnet,grass,dark,protosynthesis,No_ability,None,111,127,99,79,99,55,570,FALSE,FALSE,generation-ix,0,NA,0.22432,0,0,0
987,flutter-mane,ghost,fairy,protosynthesis,No_ability,None,55,55,55,135,135,135,570,FALSE,FALSE,generation-ix,0,NA,NA,0,51.19,0
988,slither-wing,bug,fighting,protosynthesis,No_ability,None,85,135,79,85,105,81,570,FALSE,FALSE,generation-ix,0,0.69744,0.03125,0,0,0
989,sandy-shocks,electric,ground,protosynthesis,No_ability,None,85,81,97,121,85,101,570,FALSE,FALSE,generation-ix,0,NA,0.108,0,0.04,0
990,iron-treads,ground,steel,quark-drive,No_ability,None,90,112,120,72,70,106,570,FALSE,FALSE,generation-ix,0,0.78566,0.04898,0,0,0
991,iron-bundle,ice,water,quark-drive,No_ability,None,56,80,114,124,60,136,570,FALSE,FALSE,generation-ix,0,NA,NA,0,9.16,0
992,iron-hands,fighting,electric,quark-drive,No_ability,None,154,140,108,50,68,50,570,FALSE,FALSE,generation-ix,0,NA,NA,0,51.32,0
993,iron-jugulis,dark,flying,quark-drive,No_ability,None,94,80,86,122,80,108,570,FALSE,FALSE,generation-ix,0,NA,0.17188,0,0,0
994,iron-moth,fire,poison,quark-drive,No_ability,None,80,70,60,140,110,110,570,FALSE,FALSE,generation-ix,0,NA,0.10848,0,0,0
995,iron-thorns,rock,electric,quark-drive,No_ability,None,100,134,110,70,84,72,570,FALSE,FALSE,generation-ix,0,0.77294,0.01672,0,0,0
996,frigibax,dragon,ice,thermal-exchange,No_ability,ice-body,65,75,45,35,45,55,320,FALSE,FALSE,generation-ix,0,0,0,0,0,0
997,arctibax,dragon,ice,thermal-exchange,No_ability,ice-body,90,95,66,45,65,62,423,FALSE,FALSE,generation-ix,0,0,0,0,0,0
998,baxcalibur,dragon,ice,thermal-exchange,No_ability,ice-body,115,145,92,75,86,87,600,FALSE,FALSE,generation-ix,0,NA,NA,0,2.41,2.33
999,gimmighoul,ghost,No_type,rattled,No_ability,None,45,30,70,75,70,10,300,FALSE,FALSE,generation-ix,0,0,0,0,0,0
999,gimmighoul-roaming,ghost,No_type,run-away,No_ability,run-away,45,30,25,75,45,80,300,FALSE,FALSE,generation-ix,0,0,0,0,0,0
1000,gholdengo,steel,ghost,good-as-gold,No_ability,None,87,60,95,133,91,84,550,FALSE,FALSE,generation-ix,0,NA,NA,0,14.83,31.41
1001,wo-chien,dark,grass,tablets-of-ruin,No_ability,None,85,85,100,95,135,70,570,TRUE,FALSE,generation-ix,0,NA,0.2387,0,0.15,0
1002,chien-pao,dark,ice,sword-of-ruin,No_ability,None,80,120,80,90,65,135,570,TRUE,FALSE,generation-ix,0,NA,NA,0,23.51,0
1003,ting-lu,dark,ground,vessel-of-ruin,No_ability,None,155,110,125,55,80,45,570,TRUE,FALSE,generation-ix,0,NA,NA,0,0.13,0
1004,chi-yu,dark,fire,beads-of-ruin,No_ability,None,55,80,80,135,120,100,570,TRUE,FALSE,generation-ix,0,NA,NA,0,13.45,0
1005,roaring-moon,dragon,dark,protosynthesis,No_ability,None,105,139,71,55,101,119,590,FALSE,FALSE,generation-ix,0,NA,NA,0,11.98,0
1006,iron-valiant,fairy,fighting,quark-drive,No_ability,None,74,130,90,120,60,116,590,FALSE,FALSE,generation-ix,0,NA,0.31759,0,0,0
1007,koraidon,fighting,dragon,orichalcum-pulse,No_ability,None,100,135,115,85,100,135,670,TRUE,FALSE,generation-ix,0,0,NA,0,0,0
1007,koraidon-limited-build,fighting,dragon,orichalcum-pulse,No_ability,orichalcum-pulse,100,135,115,85,100,135,670,TRUE,FALSE,generation-ix,0,0,0,0,0,0
1007,koraidon-sprinting-build,fighting,dragon,orichalcum-pulse,No_ability,orichalcum-pulse,100,135,115,85,100,135,670,TRUE,FALSE,generation-ix,0,0,0,0,0,0
1007,koraidon-swimming-build,fighting,dragon,orichalcum-pulse,No_ability,orichalcum-pulse,100,135,115,85,100,135,670,TRUE,FALSE,generation-ix,0,0,0,0,0,0
1007,koraidon-gliding-build,fighting,dragon,orichalcum-pulse,No_ability,orichalcum-pulse,100,135,115,85,100,135,670,TRUE,FALSE,generation-ix,0,0,0,0,0,0
1008,miraidon,electric,dragon,hadron-engine,No_ability,None,100,85,100,135,115,135,670,TRUE,FALSE,generation-ix,0,0,NA,0,0,0
1008,miraidon-low-power-mode,electric,dragon,hadron-engine,No_ability,hadron-engine,100,85,100,135,115,135,670,TRUE,FALSE,generation-ix,0,0,0,0,0,0
1008,miraidon-drive-mode,electric,dragon,hadron-engine,No_ability,hadron-engine,100,85,100,135,115,135,670,TRUE,FALSE,generation-ix,0,0,0,0,0,0
1008,miraidon-aquatic-mode,electric,dragon,hadron-engine,No_ability,hadron-engine,100,85,100,135,115,135,670,TRUE,FALSE,generation-ix,0,0,0,0,0,0
1008,miraidon-glide-mode,electric,dragon,hadron-engine,No_ability,hadron-engine,100,85,100,135,115,135,670,TRUE,FALSE,generation-ix,0,0,0,0,0,0
1009,walking-wake,water,dragon,protosynthesis,No_ability,None,99,83,91,125,83,109,590,FALSE,FALSE,generation-ix,0,0,NA,0,0,0
1010,iron-leaves,grass,psychic,quark-drive,No_ability,None,90,130,88,70,108,104,590,FALSE,FALSE,generation-ix,0,0,0.13521,0,0,0
1011,dipplin,grass,dragon,supersweet-syrup,gluttony,sticky-hold,80,80,110,95,80,40,485,FALSE,FALSE,generation-ix,0,0.34774,0.01063,0,0,0
1012,poltchageist,grass,ghost,hospitality,No_ability,heatproof,40,45,45,74,54,50,308,FALSE,FALSE,generation-ix,0,0.00688,0,0,0,0
1013,sinistcha,grass,ghost,hospitality,No_ability,heatproof,71,60,106,121,80,70,508,FALSE,FALSE,generation-ix,0,NA,NA,0,6.16,6.73
1014,okidogi,poison,fighting,toxic-chain,No_ability,guard-dog,88,128,115,58,86,80,555,TRUE,FALSE,generation-ix,0,NA,0.89916,0,2.28,0
1015,munkidori,poison,psychic,toxic-chain,No_ability,frisk,88,75,66,130,90,106,555,TRUE,FALSE,generation-ix,0,NA,0.05182,0,0.17,0
1016,fezandipiti,poison,fairy,toxic-chain,No_ability,technician,88,91,82,70,125,99,555,TRUE,FALSE,generation-ix,0,NA,0.25786,0,0.17,0
1017,ogerpon-teal,grass,No_type,defiant,No_ability,None,80,120,84,60,96,110,550,TRUE,FALSE,generation-ix,0,NA,NA,0,1.27,0
1017,ogerpon-wellspring,grass,water,water-absorb,No_ability,None,80,120,84,60,96,110,550,TRUE,FALSE,generation-ix,0,NA,NA,0,31.03,0
1017,ogerpon-hearthflame,grass,fire,mold-breaker,No_ability,None,80,120,84,60,96,110,550,TRUE,FALSE,generation-ix,0,0.00143,NA,0,20.54,0
1017,ogerpon-cornerstone,grass,rock,sturdy,No_ability,None,80,120,84,60,96,110,550,TRUE,FALSE,generation-ix,0,NA,NA,0,2.13,0
1018,archaludon,steel,dragon,stamina,sturdy,stalwart,90,105,130,125,65,85,600,FALSE,FALSE,generation-ix,0,0,NA,0,0,22.7
1019,hydrapple,grass,dragon,supersweet-syrup,regenerator,sticky-hold,106,80,110,120,80,44,540,FALSE,FALSE,generation-ix,0,0,0.3487,0,0,0.18
1020,gouging-fire,fire,dragon,protosynthesis,No_ability,None,105,115,121,65,93,91,590,FALSE,FALSE,generation-ix,0,0,NA,0,0,0
1021,raging-bolt,electric,dragon,protosynthesis,No_ability,None,125,73,91,137,89,75,590,FALSE,FALSE,generation-ix,0,0,NA,0,0,0
1022,iron-boulder,rock,psychic,quark-drive,No_ability,None,90,120,80,68,108,124,590,FALSE,FALSE,generation-ix,0,0,0.76113,0,0,0
1023,iron-crown,steel,psychic,quark-drive,No_ability,None,90,72,100,122,108,98,590,FALSE,FALSE,generation-ix,0,0,NA,0,0,0
1024,terapagos,normal,No_type,tera-shift,No_ability,None,90,65,85,65,85,60,450,TRUE,FALSE,generation-ix,0,0,NA,0,0,0
